Time	Artist	Title	Album	Track MBID	Artist MBID	Album MBID
1265955639000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1265955828000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1265956017000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1265956206000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1265956396000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266036465000	Lenny Kravitz	American Woman	Greatest Hits	cea7a16e-1251-40c0-b5ac-070f0259a681	0ef3f425-9bd2-4216-9dd2-219d2fe90f1f	89999c66-dde7-42c8-98f1-f1ff0752779b
1266291858000	Mohit Chauhan	Masakali [Dilli 6]	Dilli 6		1dd28f27-4ab3-4a3f-8174-4ccd571a9dce	
1266292151000	Mohit Chauhan	Masakali [Dilli 6]	Dilli 6		1dd28f27-4ab3-4a3f-8174-4ccd571a9dce	
1266292443000	Mohit Chauhan	Masakali [Dilli 6]	Dilli 6		1dd28f27-4ab3-4a3f-8174-4ccd571a9dce	
1266350345000	Nirvana	All Apologies	Nirvana	e95252dd-2fb0-4636-ab49-4ed7d203275b	9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6	e9f0d840-b778-48a6-86f5-189fe66f1945
1266350818000	Charlotte Hatherley	Cinnabar		01d9b54f-ea56-4299-b608-d8ef49f24552	ce2d1f5b-7b5b-4c6f-bb1e-5fb029f99c8c	
1266351089000	My Vitriol	Ode To The Red Queen	Finelines	62f59640-b1d6-49bf-bc94-a6a18ab7b061	ba288d1b-7d7f-4f44-bc8d-f80c8673f815	486c5e38-11f1-4bcb-a22a-f30d756f6b99
1266351347000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266351627000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266351931000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266378904000	The Smiths	There Is a Light That Never Goes Out	(500) Days of Summer	bf76db14-cf1d-45ee-871d-a9861fe2e743	40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27	
1266379129000	Someone Still Loves You Boris Yeltsin	Gwyneth	Broom	3b9b6ef2-85cd-4a10-884b-570c6af8a568	c76b85c5-56eb-4b05-9d48-da395e56796a	883f16f2-1392-335d-bfb1-4729af737721
1266379330000	Zero 7	In the Waiting Line	Simple Things	0e6871fc-d16f-4cc8-86fc-c8d368f906d4	c23b637b-97c6-41eb-8ef6-6c724efc80a8	492ba46b-0c4b-48c6-8dae-162058dc95e9
1266379574000	The Minders	Don't You Stop	A House Full Of Friends	cb7b352d-6393-4b38-aa02-330640f5e177	a0cf076f-2fa8-476a-84e2-6d9980c0deb9	
1266379770000	Two Door Cinema Club	Undercover Martyn		64bca479-8a95-4ebd-a1db-bff355892b62	6f1de078-6684-4792-820d-2ffad64c15ed	
1266427826000	A. R. Rahman, Benny & Tanvi	Rehna Tu [Dilli 6]	Dilli 6			
1266428239000	A. R. Rahman, Benny & Tanvi	Rehna Tu [Dilli 6]	Dilli 6			
1266428658000	Coldplay	Don't Panic	Garden State OST	fb81a071-9c63-4e8c-ab60-77403e81c01d	cc197bad-dc9c-440d-a5b5-d52ba2e14234	
1266428795000	Coldplay	Don't Panic	Garden State OST	fb81a071-9c63-4e8c-ab60-77403e81c01d	cc197bad-dc9c-440d-a5b5-d52ba2e14234	
1266428931000	Coldplay	Don't Panic	Garden State OST	fb81a071-9c63-4e8c-ab60-77403e81c01d	cc197bad-dc9c-440d-a5b5-d52ba2e14234	
1266429068000	Coldplay	Don't Panic	Garden State OST	fb81a071-9c63-4e8c-ab60-77403e81c01d	cc197bad-dc9c-440d-a5b5-d52ba2e14234	
1266429204000	Coldplay	Don't Panic	Garden State OST	fb81a071-9c63-4e8c-ab60-77403e81c01d	cc197bad-dc9c-440d-a5b5-d52ba2e14234	
1266429340000	Coldplay	Don't Panic	Garden State OST	fb81a071-9c63-4e8c-ab60-77403e81c01d	cc197bad-dc9c-440d-a5b5-d52ba2e14234	
1266429476000	Coldplay	Don't Panic	Garden State OST	fb81a071-9c63-4e8c-ab60-77403e81c01d	cc197bad-dc9c-440d-a5b5-d52ba2e14234	
1266429581000	Franz Ferdinand	Jacqueline	Franz Ferdinand	3a7e2758-d281-4740-a47c-0481b604c16c	aa7a2827-f74b-473c-bd79-03d065835cf7	0c6443a5-503a-31d0-91b8-0769858dd06b
1266429815000	Opeth	The Drapery Falls	Blackwater Park	7df6d541-d069-4d65-9b6e-7c874e5539ef	c14b4180-dc87-481e-b17a-64e4150f90f6	8c76ba0c-41ac-365b-baff-93fcf767a242
1266430813000	Radiohead	High and Dry	The Best Of [Disc 1]	f3886ee8-6025-4fda-800b-f9572acd003b	a74b1b7f-71a5-4011-9441-d0b5e4122711	
1266431292000	Agalloch	In the Shadow of Our Pale Companion	The Mantle	07343ae4-0275-4605-9ca2-e36075c8eff4	3d46727d-9367-47b8-8b8b-f7b6767f7d57	7ac99528-77a9-3624-84b7-3400f6f56e47
1266431844000	Two Door Cinema Club	Undercover Martyn		64bca479-8a95-4ebd-a1db-bff355892b62	6f1de078-6684-4792-820d-2ffad64c15ed	
1266432079000	Röyksopp	Someone Like Me	The Understanding	0a85b66b-b7a5-40f7-bdbe-bd64d078dbd2	1c70a3fc-fa3c-4be1-8b55-c3192db8a884	1a4c78f8-ec49-30cb-97ee-cf64a95d0e12
1266432475000	Dream Theater	Pull Me Under	Images and Words	9965652e-da34-4bd7-b480-878f2041aa0a	28503ab7-8bf2-4666-a7bd-2644bfc7cb1d	4b5a4d0e-1268-4ed5-8b48-6d0740053813
1266432828000	Camera Obscura	Keep It Clean	Underachievers Please Try Harder	e238d0f6-82bc-4b47-b458-eacab956b7ed	ef43cee7-13f5-4d10-844e-879aba3d8b19	132e4ef7-8abb-4e41-8019-6d9057f0a440
1266433066000	Thunderball	Hijack	Ambassadors of Style	527d8083-a916-4908-a62e-cef5c99a4e77	c17ea928-190a-4cca-bd1d-07c3bfd48ab7	3f0b2ba7-6281-49d9-92f3-99f890d84b70
1266511507000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266511696000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266511885000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266512059000	Porcupine Tree	Pure Narcotic	XMII	314768bd-4b28-442f-85b3-f8b61abe1dc6	169c4c28-858e-497b-81a4-8bc15e0026ea	ec95b23f-f799-40bf-9e5d-f168decd7bad
1266512362000	Riverside	I Believe	Out Of Myself	9eb1fde0-b329-408e-9b0a-9e498d9d8a8f	f554c686-ead0-42ef-9deb-3a42f7199196	bef6b0e4-2b92-43ce-bd2d-85b60b0f95a8
1266512617000	Agalloch	Our Fortress Is Burning... II - Bloodbirds	Ashes Against the Grain		3d46727d-9367-47b8-8b8b-f7b6767f7d57	b943e89a-2ae7-4cce-940a-c434c4f068cf
1266512998000	Anathema	Fragile Dreams	Alternative 4	8d3c7855-6fa3-4a5f-a69d-c89030b33aac	649ce5ae-2bb9-441f-a4a2-ec2ba6977853	9a51b23b-4594-4abe-8c69-19b8cfa49184
1266513330000	In Mourning	The Black Lodge	Shrouded Divine	27e6ed53-57f2-4f3a-bd40-d8a3dae999c1	5c368996-d655-46cb-8825-8b47f8a7879f	4a83d73a-60b9-49bc-8e48-7d9fb5f88cd0
1266513828000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266514114000	Katatonia	Criminals	Viva Emptiness	07a4bbb3-7915-4ae4-a2e8-d204654ecc42	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	3e228cd1-aa1c-3244-bac8-2d56d56dd0a0
1266514341000	Novembre	Reason	Materia	f56112c7-4f1b-4f7e-98cb-c320216be3bd	dcbb8de7-6574-4c14-a7c0-d2f6a1670fc9	f389239c-d068-4386-9ed0-1884c235f02f
1266514655000	Porcupine Tree	Even Less	Warszawa	4309fa4b-4095-4863-81ad-2ea5d3b731e0	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266515086000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266515367000	Porcupine Tree	Tinto Brass	XM	95dc8be5-a4a9-4e46-bd16-172a1276756e	169c4c28-858e-497b-81a4-8bc15e0026ea	61f50e52-bd7c-43a2-8577-2650751f49b7
1266515745000	Riverside	Reality Dream II	Out Of Myself	8eff6d6d-2eb3-47a0-9f76-1f44fa0666b7	f554c686-ead0-42ef-9deb-3a42f7199196	bef6b0e4-2b92-43ce-bd2d-85b60b0f95a8
1266516031000	Amorphis	My Sun		d5a8a7f7-754d-425c-a4d9-ab007812b26a	efaefde1-e09b-4d49-9d8e-b1304d2ece8d	
1266516276000	Cynic	The Unknown Guest		33f00cf2-5cac-4d9e-9df6-e63a12d35096	d7381ee3-d8ac-4622-ae9a-7e659143eacb	
1266516530000	Dan Swanö	Melissa	The Unholy Sounds of the Demon Bells: A Tribute to Mercyful Fate	11fe70d6-0d45-4516-975a-f7912949d253	6249eb48-57be-4e3c-b079-61e66452d0df	
1266516856000	Gojira	The Art of Dying	The Way of All Flesh	17575931-b1c5-4bff-8c4c-b90d1890debc	1c5efd53-d6b6-4d63-9d22-a15025cf5f07	5de17f35-cac4-3be0-9b45-cc4ecfe4757a
1266517167000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266517449000	Porcupine Tree	Tinto Brass	XM	95dc8be5-a4a9-4e46-bd16-172a1276756e	169c4c28-858e-497b-81a4-8bc15e0026ea	61f50e52-bd7c-43a2-8577-2650751f49b7
1266517827000	Riverside	Reality Dream II	Out Of Myself	8eff6d6d-2eb3-47a0-9f76-1f44fa0666b7	f554c686-ead0-42ef-9deb-3a42f7199196	bef6b0e4-2b92-43ce-bd2d-85b60b0f95a8
1266518112000	Amorphis	My Sun		d5a8a7f7-754d-425c-a4d9-ab007812b26a	efaefde1-e09b-4d49-9d8e-b1304d2ece8d	
1266550559000	Two Door Cinema Club	Undercover Martyn		64bca479-8a95-4ebd-a1db-bff355892b62	6f1de078-6684-4792-820d-2ffad64c15ed	
1266551067000	Clinton Cerejo, Dominique Cerejo & Loy Mendonsa	Kya Karoon?	Wake Up Sid			
1266551328000	Shankar-Ehsaan-Loy	Uff Teri Adaa	Karthik Calling Karthik		d8d3e7de-793e-49fa-8bb8-6bc732d4c8aa	404ddff5-91fb-4433-b42a-ac9e04043f4d
1266551606000	Shankar Mahadevan	Aaj Kal Zindagi	Wake Up Sid	50184f93-1222-4f58-9c23-2920a23458d7	bdbafa57-cf3f-4b7e-b956-fb6e0071ecd4	
1266551841000	Shankar Mahadevan	Wake Up Sid! (Club Mix)	Wake Up Sid	0a902a39-3f35-43ec-a7b8-8ac375adee8e	bdbafa57-cf3f-4b7e-b956-fb6e0071ecd4	
1266552059000	Uday Benegal, Shankar Mahadevan, Loy Mendonsa & Alyssa Mendonsa	Life Is Crazy	Wake Up Sid			
1266552320000	Shankar-Ehsaan-Loy	Hey Ya! (Remix)	Karthik Calling Karthik		d8d3e7de-793e-49fa-8bb8-6bc732d4c8aa	404ddff5-91fb-4433-b42a-ac9e04043f4d
1266552593000	Shankar Mahadevan & Loy Mendonsa	Wake Up Sid!	Wake Up Sid		bdbafa57-cf3f-4b7e-b956-fb6e0071ecd4	
1266587616000	Phoenix	1901		98bda91a-cb9c-4391-b84a-25858cdc3f37	ec5bae34-cd8d-47cb-aa66-60bc0fdce77b	
1266587794000	Phoenix	Lasso		dfdc251c-1efa-43de-83d3-1ac105bf8e6a	ec5bae34-cd8d-47cb-aa66-60bc0fdce77b	
1266587990000	Phoenix	Lisztomania		21664467-2453-4867-8a0e-fca8826cd054	ec5bae34-cd8d-47cb-aa66-60bc0fdce77b	
1266592341000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592342000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592343000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592344000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592345000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592346000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592347000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592348000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592349000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592350000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592351000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592352000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266592353000	The Doors	Shaman's Blues	The Best of the Doors (disc 1)	55253277-26fb-4d34-ab5f-686be6365d0b	9efff43b-3b29-4082-824e-bc82f646f93d	
1266630695000	Kings of Convenience	Know How	Riot on an Empty Street	935903ed-c2b6-42e0-90ba-f2eab0f7a935	cf0f4547-ffbd-4011-98ad-0bec9ba022db	95f5a9bd-5493-4134-a8f3-5ed3752a7d0f
1266630973000	Kings of Convenience	I'd Rather Dance With You (Radio Mix)	I'd Rather Dance with You EP	90aff6ea-c47d-49f6-bc5e-9d72014adef0	cf0f4547-ffbd-4011-98ad-0bec9ba022db	
1266633548000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266633549000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266633550000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266635278000	Erlend Øye	Sudden Rush	Unrest	6f7aee78-a92f-4b96-bfa2-3fb44e1cf8df	bdb8e865-98f6-4dd3-a8ac-74b9b7ae8abd	5233fb34-769f-418d-b3d1-df1f1fc0044b
1266638134000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638135000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638136000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638137000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638138000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638139000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638140000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638141000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1486632250082	Train	Ordinary	Alive at Last	e0f48a5f-666d-4f63-98b5-555d20608cf1	e273f427-3287-472d-84fe-1a9f2f91e5e2	2c1a120f-3fb7-489c-985e-805ea2903131
1266638142000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638143000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638144000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638145000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266638146000	Oren Lavie	Her Morning Elegance	The Opposite Side of the Sea	0bc9dfdb-b641-4d2a-947a-6646a9af469b	411f15e4-fdad-4d09-beca-0201c2e56727	2dcec746-d621-4131-a479-011b9b5312ea
1266697246000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266697247000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266697248000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266697249000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266697250000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266850801000	Amit Trivedi	Saali Khushi [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266851007000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266851226000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266851444000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266851662000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266851880000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266852098000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266852316000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266852534000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266852752000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266852972000	Blaaze, Benny, Tanvi, Viviane & Claire	Dilli-6 [Dilli 6]	Dilli 6		6fb61e5e-402e-4b63-b1df-5c05b3608782	
1266853217000	Pearl Jam	Even Flow	rearviewmirror (greatest hits 1991-2003)	e2bf5e77-521b-46d6-ab94-a4ecb1dc7404	83b9cbe7-9857-49e2-ab8e-b57b01038103	
1266855198000	Katatonia	Follower	The Great Cold Distance	b3db8447-e99c-4a3b-bafd-73e42eacd8dc	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	bdeb2e0d-a0a1-429f-850e-25621988cd3e
1266855493000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266855775000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266856056000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266856337000	Porcupine Tree	Slave Called Shiver	Warszawa	61ed4feb-136a-47f7-9d6a-10ab488394d1	169c4c28-858e-497b-81a4-8bc15e0026ea	3ea37969-65f3-35af-be2f-a345698e2b2b
1266857265000	1UP Network Staff	4Guys1UP_018	4 Guys 1UP			
1266862314000	1UP Network Staff	4Guys1UP_018	4 Guys 1UP			
1266981394000	Amit Trivedi	Duniya [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266981636000	Amit Trivedi	Saali Khushi [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266981829000	Amit Trivedi	Aankh Micholi [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266982070000	Amit Trivedi	Dev-Chandra Theme 2 [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266982177000	Tochi	Pardesi [Dev D]	Dev D			
1266982417000	Aditi Singh Sharma	Yahi Meri Zindagi [Dev D]	Dev D		b280e668-15dd-4b64-80fb-130066bc0304	
1266982641000	Bony Chakravarthy	Emotional Attyachar [Rock Version] [Dev D]	Dev D			
1266982883000	Shruti Pathak	Paayaliya [Dev D]	Dev D		64361e7c-decd-49bb-ba50-de0d14c9ec33	
1266983237000	Devin Townsend	Storm	Accelerated Evolution		93e8c41e-8e4f-4d08-bbf5-bc1a903b2423	
1266983516000	Devin Townsend	Soul Driven	Infinity	692c2887-e61b-455b-a8c5-b32823cc91cf	93e8c41e-8e4f-4d08-bbf5-bc1a903b2423	613a8bc3-c664-4ae8-95e9-3ed3b8c80641
1266983826000	Joi	Ek Hulchul Se [Dev D]	Dev D		743b4816-7687-46bf-b4e8-8618c0062e02	
1266984096000	Band Master Rangeela & Rasila	Emosanal Attyachar [Brass Band Version] [Dev D]	Dev D			
1266984368000	Amit Trivedi	Nayan Tarse [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266984557000	Amit Trivedi	Duniya [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266984789000	Amit Trivedi	Saali Khushi [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266984982000	Amit Trivedi	Aankh Micholi [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1266985223000	Amit Trivedi	Dev-Chandra Theme 2 [Dev D]	Dev D		78830f6e-5832-443d-9e93-0e308238406e	da9a8033-4da8-4a32-ab60-cb86b8ad7f24
1267037869000	Bony Chakravarthy	Emotional Attyachar [Rock Version] [Dev D]	Dev D			
1267038111000	Shruti Pathak	Paayaliya [Dev D]	Dev D		64361e7c-decd-49bb-ba50-de0d14c9ec33	
1267038465000	Devin Townsend	Storm	Accelerated Evolution		93e8c41e-8e4f-4d08-bbf5-bc1a903b2423	
1267038744000	Devin Townsend	Soul Driven	Infinity	692c2887-e61b-455b-a8c5-b32823cc91cf	93e8c41e-8e4f-4d08-bbf5-bc1a903b2423	613a8bc3-c664-4ae8-95e9-3ed3b8c80641
1267039058000	Joi	Ek Hulchul Se [Dev D]	Dev D		743b4816-7687-46bf-b4e8-8618c0062e02	
1267039328000	Band Master Rangeela & Rasila	Emosanal Attyachar [Brass Band Version] [Dev D]	Dev D			
